movieId,title,genres,imdbId,tmdbId,poster_url,title_pt
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,180748,250.0,https://image.tmdb.org/t/p/w500/2qU5gQfgD086R5lVHeWcgU9SJ0h.jpg,Na China Comem Cães
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,18455,631.0,https://image.tmdb.org/t/p/w500/y6buV7pYT0TIb3vwvc5oDQ6b8Gc.jpg,Aurora
8126,Shock Corridor (1963),Drama,57495,25504.0,https://image.tmdb.org/t/p/w500/7jFI7GdduTss2SdgApcsiWtU5gA.jpg,Paixões que Alucinam
8119,Crossroads (1986),Drama,90888,15392.0,https://image.tmdb.org/t/p/w500/u0w7385y4UcloI2VEbWdQreaXFi.jpg,A Encruzilhada
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,366532,41277.0,https://image.tmdb.org/t/p/w500/yMWOzmJ8WYoFe78h6Zg3Ui4qVFM.jpg,La grande séduction
8131,Pursuit of Happiness (2001),Comedy|Romance,243508,210937.0,https://image.tmdb.org/t/p/w500/9JT1wMRI3SToncVwhSLg4negF0V.jpg,Pursuit of Happiness
8128,Au revoir les enfants (1987),Drama,92593,1786.0,https://image.tmdb.org/t/p/w500/mSJkBBKNkWYjRn6nmkXlMIoNO7T.jpg,"Adeus, Meninos"
8132,Gladiator (1992),Action|Drama,104346,16219.0,https://image.tmdb.org/t/p/w500/pOIga2ZpkQtEovK3iykAmRxaE2r.jpg,Gladiator: O Desafio
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,54462,27545.0,https://image.tmdb.org/t/p/w500/6yU5PuyeXX7EHG5d1AdWMforNfn.jpg,A Mulher Vespa
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,49363,48385.0,https://image.tmdb.org/t/p/w500/kcD0kG86GK2mUHjNf6QoDfwtnxd.jpg,Indestructible Man
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,53611,22718.0,https://image.tmdb.org/t/p/w500/n3dAhWfWxsNQJ5ZUcn8Q3mW8EIP.jpg,O Ataque dos Sanguessugas Gigantes
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,221111,11315.0,https://image.tmdb.org/t/p/w500/4VXwv4e8VhZlluYuuojq9OzGjD8.jpg,Morrer ou Viver
8143,Lola Montès (1955),Drama,48308,35987.0,https://image.tmdb.org/t/p/w500/ycePcddfSvqaalyPxMvFYT5D8wV.jpg,Lola Montes
8147,Charly (1968),Drama|Sci-Fi,62794,29146.0,https://image.tmdb.org/t/p/w500/alBOKkCsZJKR1XuzcbjzIC8b69Q.jpg,Os Dois Mundos de Charly
8154,"Dolce Vita, La (1960)",Drama,53779,439.0,https://image.tmdb.org/t/p/w500/l0IgwhbAuYIbBgm8YsHRit1Fa4L.jpg,A Doce Vida
8153,Lust for Life (1956),Drama,49456,29592.0,https://image.tmdb.org/t/p/w500/4akLVaokqPAbOF7NFQ3JDzI7Jb3.jpg,Sede de Viver
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,193253,823.0,https://image.tmdb.org/t/p/w500/cbWpFiOomvA1VhTMoh4bHAizOAu.jpg,Jin-Roh: A Brigada dos Lobos
8158,Rush (1991),Crime|Drama,102820,20289.0,https://image.tmdb.org/t/p/w500/mYRGsAFhvPmH8umMhsO8EJmhLQX.jpg,Rush - Uma Viagem ao Inferno
8167,Captain Blood (1935),Action|Adventure|Romance,26174,16905.0,https://image.tmdb.org/t/p/w500/4we7NUk1vtbqSig4NVvopKlfUNv.jpg,O Capitão Blood
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,92494,11548.0,https://image.tmdb.org/t/p/w500/wvZtGm6gndgIr2vOQ4T8z2rGh0V.jpg,O Milagre Veio do Espaço
8189,Zazie dans le métro (1960),Comedy,54494,2546.0,https://image.tmdb.org/t/p/w500/kxEhcNZflVpj2DpxdOIxkcN4lbV.jpg,Zazie no Metrô
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,47445,20532.0,https://image.tmdb.org/t/p/w500/yzoLZ3lXCp2UAwZJ3Cr58sbyb6K.jpg,Intendente Sansho
8183,Educating Rita (1983),Comedy|Drama,85478,38291.0,https://image.tmdb.org/t/p/w500/xwxgiRzw2zxzWNIYp98faJ0rUy5.jpg,O Despertar de Rita
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,53619,5165.0,https://image.tmdb.org/t/p/w500/mfPxVDCjEXh4APqfFwWMP5UXYDk.jpg,A Aventura
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,57840,42791.0,https://image.tmdb.org/t/p/w500/zA9254usF2X0m0P5CeEXft7uzSe.jpg,Não Podes Comprar Meu Amor
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,65466,5722.0,https://image.tmdb.org/t/p/w500/eslylQSssnNIV4f06fHtfxPTH3I.jpg,De Volta ao Vale das Bonecas
8191,Anne of the Thousand Days (1969),Drama,64030,22522.0,https://image.tmdb.org/t/p/w500/u2p5SspAs1GqeuHXNXywryU3k37.jpg,Ana dos Mil Dias
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,52893,5544.0,https://image.tmdb.org/t/p/w500/2ojoKyYd4kI8BVW63AC7zcTiVBd.jpg,"Hiroshima, Meu Amor"
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,46478,14696.0,https://image.tmdb.org/t/p/w500/73GT8PJJ6LUFOGijLHsAJrSgwyO.jpg,Contos da Lua Vaga
8207,"Day of the Jackal, The (1973)",Crime|Thriller,69947,4909.0,https://image.tmdb.org/t/p/w500/gV2TBSkuNC8nKSgv2awbjaQSM1g.jpg,O Dia do Chacal
8225,Night of the Living Dead (1990),Horror,100258,19185.0,https://image.tmdb.org/t/p/w500/cFnQNwS8AVfRhSSOOkttLJOYvs4.jpg,A Noite dos Mortos Vivos
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,22111,28257.0,https://image.tmdb.org/t/p/w500/zpE6gucVjusGXSS4lcSjqIWCeAj.jpg,O Falcão Maltês
8232,I Love You Again (1940),Comedy|Drama,32617,20643.0,https://image.tmdb.org/t/p/w500/52FTo5IdVi62lVkZkvo58zhRLRc.jpg,Nem Só os Pombos Arrulham
8235,Safety Last! (1923),Action|Comedy|Romance,14429,22596.0,https://image.tmdb.org/t/p/w500/buFNFeM4NEo7DBo3rjIECeQNbmH.jpg,O  Homem-Mosca
8238,Little Murders (1971),Comedy|Crime,67350,27459.0,https://image.tmdb.org/t/p/w500/i2QOxh6pwgy1MUF4bBYDVdPwbWa.jpg,Pequenos Assassinatos
8239,Viridiana (1961),Comedy|Drama,55601,4497.0,https://image.tmdb.org/t/p/w500/8GtqDStfrTC6x1JtbpuHdkwzWbu.jpg,Viridiana
8236,While the City Sleeps (1956),Drama|Film-Noir,49949,36786.0,https://image.tmdb.org/t/p/w500/mnnn0xj41HGghw081ZuRN5bAqHk.jpg,No Silêncio de uma Cidade
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,106307,11044.0,https://image.tmdb.org/t/p/w500/7WFAtyRyIvai011y2WL4GgpyXdO.jpg,Arizona Dream - Um Sonho Americano
8241,Masterminds (1997),Action|Comedy|Thriller,119630,25224.0,https://image.tmdb.org/t/p/w500/l14qIp5XNV7AZ7En4xpbRHSDIpg.jpg,Marcação Cerrada
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,79833,15371.0,https://image.tmdb.org/t/p/w500/ljUAzMUhEVf2qXKgCBm61WJmV0J.jpg,Lupin III: O Castelo de Cagliostro
8261,3 Women (Three Women) (1977),Drama,75612,41662.0,https://image.tmdb.org/t/p/w500/32yYH8TmxYrmSWgUG5RhojjeQgO.jpg,Três Mulheres
8266,Purple Rain (1984),Drama|Musical,87957,13763.0,https://image.tmdb.org/t/p/w500/vkQmzaSuDj8QyXmwNhCceCAmwUe.jpg,Purple Rain
8268,Point of No Return (1993),Action|Thriller,107843,10498.0,https://image.tmdb.org/t/p/w500/xliEFLu02toLwsVJ6KbCFE3TISM.jpg,A Assassina
8264,Grey Gardens (1975),Documentary,73076,17346.0,https://image.tmdb.org/t/p/w500/qFPj6Eh3ijA4ISRujHu4GKKeAWT.jpg,Grey Gardens
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,100112,11796.0,https://image.tmdb.org/t/p/w500/fr5i4UNEAITMHTrPI4Tt8ZQ9lbs.jpg,O Marido da Cabeleireira
8290,Mitchell (1975),Action|Crime,73396,32303.0,https://image.tmdb.org/t/p/w500/14Afu2In8RPbdhTacNJl5kRechp.jpg,Mitchell
8275,College (1927),Comedy,17765,34847.0,https://image.tmdb.org/t/p/w500/cit4BJf7AMHSdJoC393Qeff5607.jpg,Amores de Estudante
8293,Used People (1992),Comedy|Drama,105706,41779.0,https://image.tmdb.org/t/p/w500/oP4sfSPfZEf9ITP7ocRh84j5ib1.jpg,Romance de Outono
8327,Dolls (2002),Drama|Romance,330229,870.0,https://image.tmdb.org/t/p/w500/gEI8JJPayOrdfy0AjdWQ92A90cc.jpg,Dolls
8302,"Front Page, The (1931)",Comedy|Drama|Romance,21890,42814.0,https://image.tmdb.org/t/p/w500/ifV0m0RRPAkchL5gS4MOLoWPBjN.jpg,A Primeira Página
8335,Make Way for Tomorrow (1937),Drama,29192,41059.0,https://image.tmdb.org/t/p/w500/taROiZFYsPaHy9XDCTeCwrPbsaT.jpg,A Cruz dos Anos
8331,"Man Who Came to Dinner, The (1942)",Comedy,33874,26319.0,https://image.tmdb.org/t/p/w500/3k6KVD9RKADkfFzHLE4ho9yWumO.jpg,Satã Janta Conosco
8336,"Major and the Minor, The (1942)",Comedy|Romance,35019,39871.0,https://image.tmdb.org/t/p/w500/e6ZWWdyWkqiMq8g6KmXibtmSiVK.jpg,A Incrível Suzana
8337,"Caine Mutiny, The (1954)",Drama|War,46816,10178.0,https://image.tmdb.org/t/p/w500/vuO4Z3wOWVlhq35MS9asZeT9rVp.jpg,A Nave da Revolta
8338,Black Narcissus (1947),Drama,39192,16391.0,https://image.tmdb.org/t/p/w500/wAVEFBpAVpxUpZWOHvZ7YEkH8qy.jpg,Narciso Negro
8340,Escape from Alcatraz (1979),Drama|Thriller,79116,10734.0,https://image.tmdb.org/t/p/w500/hxmqEhjMIC5OPc6uQVGHhArWNSV.jpg,Alcatraz: Fuga Impossível
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,298148,809.0,https://image.tmdb.org/t/p/w500/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,Shrek 2
8341,Oliver Twist (1948),Adventure|Crime|Drama,40662,10949.0,https://image.tmdb.org/t/p/w500/bZnv0qWxuuo8gR2FVJ0QtoBtuvh.jpg,Oliver Twist
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,319262,435.0,https://image.tmdb.org/t/p/w500/dsI5ezLUYTWjJ56J3iNWmVSC9fK.jpg,O Dia Depois de Amanhã
8362,Raising Helen (2004),Comedy|Drama|Romance,350028,4599.0,https://image.tmdb.org/t/p/w500/7fk3rvAiAt1pdfz0VmhphEXRGF4.jpg,Um Presente para Helen
8363,Soul Plane (2004),Comedy,367085,12657.0,https://image.tmdb.org/t/p/w500/h6LrOWzREchRusPz5Je3QcThJk3.jpg,Uma Festa no Ar
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,367790,28219.0,https://image.tmdb.org/t/p/w500/j3IyzsiRn0WbQ5qiIzlEiChTdNQ.jpg,O Retorno De Sweetback
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,304141,673.0,https://image.tmdb.org/t/p/w500/1HdMUghqlgOIvbsU9ZtO40IPRzl.jpg,Harry Potter e o Prisioneiro de Azkaban
8366,Saved! (2004),Comedy|Drama,332375,13193.0,https://image.tmdb.org/t/p/w500/5RvSXBfX40lLZFfRVL9z5BkfW4m.jpg,Galera do Mal
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama,363226,246.0,https://image.tmdb.org/t/p/w500/8CnxqO6m3VEBKK60CIlK7nYnVwp.jpg,Zatoichi
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,297284,16617.0,https://image.tmdb.org/t/p/w500/y4HQbN7jAbbu7hkHNxOJ1sgM9j6.jpg,Caçadores de Mentes
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,296572,2789.0,https://image.tmdb.org/t/p/w500/dkl3u70N9aS16czdZyvKRlsbf6Y.jpg,A Batalha de Riddick
8372,Garfield: The Movie (2004),Animation|Children|Comedy,356634,8920.0,https://image.tmdb.org/t/p/w500/sFkRpWVC9PDop5IGvcHF1ZeGqIQ.jpg,Garfield: O Filme
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,327162,9890.0,https://image.tmdb.org/t/p/w500/9Bzhh96ZmPFEookxISjuN2Fo4Ru.jpg,Mulheres Perfeitas
8375,"Hunting of the President, The (2004)",Documentary,391225,26254.0,https://image.tmdb.org/t/p/w500/2BcSbP8gjmCsCnugxPAM7dAmhUd.jpg,The Hunting of the President
8376,Napoleon Dynamite (2004),Comedy,374900,8193.0,https://image.tmdb.org/t/p/w500/6Iv6Uwa2SBLN0dSGM00rdrwN4MJ.jpg,Napoleon Dynamite
8378,"Doctor, The (1991)",Drama,101746,26142.0,https://image.tmdb.org/t/p/w500/rExMpi701EIvEGu49FlOS8I0Kag.jpg,Golpe do Destino
8379,"Dresser, The (1983)",Drama,85461,42122.0,https://image.tmdb.org/t/p/w500/kPIeNAwdN2Ds77Bf7bfZAmDrzoh.jpg,O Fiel Camareiro
8380,Father Hood (1993),Comedy,106877,65137.0,https://image.tmdb.org/t/p/w500/nGyJJAnjC48VOXUI0Do1JFJGRWr.jpg,Um Pai Fujão
8382,Hello Again (1987),Comedy,93175,35151.0,https://image.tmdb.org/t/p/w500/mysTreXVYopUXue4aX1wgGV2L7Q.jpg,Está Sobrando uma Mulher
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,110857,11546.0,https://image.tmdb.org/t/p/w500/mbb8zAQaSrvlorO2MmzNWJjuBsS.jpg,Loucademia de Polícia 7: Missão Moscou
8385,Lover Come Back (1961),Comedy|Romance,55100,40894.0,https://image.tmdb.org/t/p/w500/uY5MvhzoH25LMTgEjRR2XtGLdMi.jpg,Volta Meu Amor
8383,Hope Springs (2003),Comedy|Romance,314431,21544.0,https://image.tmdb.org/t/p/w500/9o1IgSi6miPCJetRlA0rlls4pbr.jpg,Hope Springs - Um Lugar para Sonhar
8402,Book of Love (1990),Comedy|Romance,99166,52560.0,https://image.tmdb.org/t/p/w500/euB7qu0yqFWqWlPfgNeOTjEIZCD.jpg,Book of Love
8391,Big Wednesday (1978),Comedy|Drama,77235,18387.0,https://image.tmdb.org/t/p/w500/zMOZoNszmmlf3jUivDUEFgCrReo.jpg,Amargo Reencontro
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,63759,18333.0,https://image.tmdb.org/t/p/w500/i74Ysis4GJiTh8ckByN3XH6Apja.jpg,A Hora do Lobo
8410,Suddenly (1954),Crime|Drama|Film-Noir,47542,18398.0,https://image.tmdb.org/t/p/w500/sVLx30Uftwcvf7KFQpikDtyhvI7.jpg,Meu Ofício é Matar
8424,"Divorcee, The (1930)",Drama|Romance,20827,80708.0,https://image.tmdb.org/t/p/w500/zzu6IW9ilkUt6L4DL9SoNnwtAfy.jpg,A Divorciada
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,93871,33441.0,https://image.tmdb.org/t/p/w500/6QzajemGLZ2iv0L7RgFIDRlD5Bh.jpg,ロボット・カーニバル
8425,Meet the Applegates (1991),Comedy,100129,76516.0,https://image.tmdb.org/t/p/w500/j79gY4zUgtpcDNpYh8esIer2aWS.jpg,Meet the Applegates
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,41841,18712.0,https://image.tmdb.org/t/p/w500/utpy9JLuyhsxpw2E3yExw23f3eS.jpg,Iwo Jima - O Portal da Glória
8427,Americathon (1979),Comedy|Sci-Fi,78766,47819.0,https://image.tmdb.org/t/p/w500/1GlEFedxZecTLRkl0Naesikn4KR.jpg,Americathon
8447,This Island Earth (1955),Sci-Fi,47577,831.0,https://image.tmdb.org/t/p/w500/uGfSrd7L9ombajZeg1Tg4HS8Czi.jpg,Guerra Entre Planetas
8450,Anthony Adverse (1936),Adventure|Romance,27300,37658.0,https://image.tmdb.org/t/p/w500/9SPjkq5z86t80Q7XBw8AG2si2vQ.jpg,Adversidade
8451,Blackboard Jungle (1955),Drama,47885,26516.0,https://image.tmdb.org/t/p/w500/fdnubOQHwwo8eD5phPa6Uxuv4IO.jpg,Sementes da Violência
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,65889,26451.0,https://image.tmdb.org/t/p/w500/78J8uySMPfVvXkjYXznBa4fZGUu.jpg,Investigação sobre um Cidadão Acima de Qualquer Suspeita
8454,Luna Papa (1999),Comedy|Drama|Fantasy,170259,10573.0,https://image.tmdb.org/t/p/w500/k4GCxO2M0qIeRp3bhfPVhe9yJaY.jpg,Лунный папа
8458,To Each His Own (1946),Drama,39040,54568.0,https://image.tmdb.org/t/p/w500/x50o3cqalcUvTcsQM8N8REzLSpS.jpg,Só Resta Uma Lágrima
8459,"Heiress, The (1949)",Drama|Romance,41452,28571.0,https://image.tmdb.org/t/p/w500/eVoRdd4y53ChXR40jL7pVe7w5Y4.jpg,Tarde Demais
8461,Dragon Seed (1944),Drama|War,36777,123665.0,https://image.tmdb.org/t/p/w500/94sBtA9bBLGQLCXfwFmK4F0c1DY.jpg,A Estirpe do Dragão
8462,Executive Suite (1954),Drama,46963,43336.0,https://image.tmdb.org/t/p/w500/qDjtq41mQUun5ZhsIALYDNfRNRQ.jpg,Um Homem e Dez Destinos
8463,Johnny Belinda (1948),Drama,40495,62000.0,https://image.tmdb.org/t/p/w500/lIkYFx7ZaU56iG507lgLoSh1GNR.jpg,Belinda
8464,Super Size Me (2004),Comedy|Documentary|Drama,390521,9372.0,https://image.tmdb.org/t/p/w500/AkJZjBoJP9ITW1W7xqY4sKfBsxG.jpg,Super Size Me: A Dieta do Palhaço
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,22835,3019.0,https://image.tmdb.org/t/p/w500/fRKR4HlpPtNBBWbCwJo6rMxKSyy.jpg,O Médico e o Monstro
8493,Memphis Belle (1990),Action|Drama|War,100133,12651.0,https://image.tmdb.org/t/p/w500/6GFpgWWcc6RWrcjrRudIXSLvPuF.jpg,Memphis Belle - A Fortaleza Voadora
8494,"Cincinnati Kid, The (1965)",Drama,59037,886.0,https://image.tmdb.org/t/p/w500/s4Apy8FcF6a0lR1Qay1atpfwAv9.jpg,A Mesa do Diabo
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,44008,13188.0,https://image.tmdb.org/t/p/w500/qzNXorBSK5hCC0DJgyNLXLbZMPx.jpg,Contos de Natal
8518,Anna Christie (1930),Drama,20641,42812.0,https://image.tmdb.org/t/p/w500/zHsjA95g42xeBEPcWdF4s1BA53L.jpg,Anna Christie
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,54188,19414.0,https://image.tmdb.org/t/p/w500/neSCV9m8R1ykTqicd53fdwQgQnJ.jpg,Éramos Tão Felizes
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,71565,38582.0,https://image.tmdb.org/t/p/w500/wNK64eTwwU8Io3gvGbWM4rZGUUL.jpg,A Odisséia Dos Monstros
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,37988,16559.0,https://image.tmdb.org/t/p/w500/3VW9IAPwlsp5O47Ile5GzLGDcqp.jpg,O Retrato de Dorian Gray
8506,Fear X (2003),Mystery|Thriller,289944,37696.0,https://image.tmdb.org/t/p/w500/5Z9jpPliV4UWfgvHW7iyjBT0f6Q.jpg,Medo X
8495,Animal Factory (2000),Crime|Drama,204137,9791.0,https://image.tmdb.org/t/p/w500/5srSgygoRaqVtZKews7Wwgk9HUG.jpg,Fábrica de Animais
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,32851,43805.0,https://image.tmdb.org/t/p/w500/d1J3K23jhEEt2uezEvYY0YtatWi.jpg,Bandeirantes do Norte
8477,"Jetée, La (1962)",Romance|Sci-Fi,56119,662.0,https://image.tmdb.org/t/p/w500/8cV9FFgRSPmvuVMUwP0JhwpSPDL.jpg,A Pista
8507,Freaks (1932),Crime|Drama|Horror,22913,136.0,https://image.tmdb.org/t/p/w500/ujTGsie0k5JEq6p7AnBdzw6RGIF.jpg,Monstros
8511,"Immigrant, The (1917)",Comedy,8133,47653.0,https://image.tmdb.org/t/p/w500/p26smKiVPD1qx8lT2H8oI0NLNou.jpg,O Imigrante
8512,Silent Movie (1976),Comedy,75222,10970.0,https://image.tmdb.org/t/p/w500/AeaoOSqEU3elkpDAlKbIWcdKLJ8.jpg,A Última Loucura de Mel Brooks
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,33774,41495.0,https://image.tmdb.org/t/p/w500/eT56vNkYEHo1rv4xhtI3aJLKuUp.jpg,Johnny Eager
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,53114,31217.0,https://image.tmdb.org/t/p/w500/jNKNJvk7p4TeahZA6H82ibsEZtZ.jpg,Guerra e Humanidade I: Não Há Amor Maior
8502,Show Boat (1951),Drama|Musical|Romance,44030,17820.0,https://image.tmdb.org/t/p/w500/sk7s574pI9QAi6uVqbTg0bnLEUC.jpg,O Barco das Ilusões
8491,White Heat (1949),Crime|Drama|Film-Noir,42041,15794.0,https://image.tmdb.org/t/p/w500/h5e41NdaSSYpyqrVsILlVWhwtox.jpg,Fúria Sanguinária
8501,"Hitcher, The (1986)",Action|Thriller,91209,9542.0,https://image.tmdb.org/t/p/w500/pavKmi6Alyiav67GLUmsorXDxLn.jpg,A Morte Pede Carona
8530,Dear Frankie (2004),Drama|Romance,377752,8981.0,https://image.tmdb.org/t/p/w500/5YRDvaBWBbhTKBYYc7BoOWdW01N.jpg,Querido Frankie
8529,"Terminal, The (2004)",Comedy|Drama|Romance,362227,594.0,https://image.tmdb.org/t/p/w500/l9TiTpCatjtbHsZnQkUy96Lwhem.jpg,O Terminal
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,327437,10204.0,https://image.tmdb.org/t/p/w500/xcy62czpO413jOCrBnwa5AF1Wrd.jpg,A Volta ao Mundo em 80 Dias: Uma Aposta Muito Louca
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,243135,24908.0,https://image.tmdb.org/t/p/w500/tRKpY7eui7TErq8rZx6lNkG6o7V.jpg,O Bater de Asas da Borboleta
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,339840,8991.0,https://image.tmdb.org/t/p/w500/jwXrKFO20FTvA7mHqnTvMXSznDS.jpg,Canibais
8587,Mayor of the Sunset Strip (2003),Documentary,230512,61487.0,https://image.tmdb.org/t/p/w500/1vRVeVhozMozvQSubTlcmQlHKK0.jpg,Mayor of the Sunset Strip
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,338512,1997.0,https://image.tmdb.org/t/p/w500/5hmu8G5keuYiFuLjU2cvV5DXZKE.jpg,Era Uma Vez Dois Irmãos
8535,De-Lovely (2004),Drama|Musical,352277,15237.0,https://image.tmdb.org/t/p/w500/QBqiBQW7MGqlDSyvid4fKzS0Xz.jpg,De-Lovely - Vida e Amores de Cole Porter
8528,Dodgeball: A True Underdog Story (2004),Comedy,364725,9472.0,https://image.tmdb.org/t/p/w500/x5dkT5LwiBXJ100xV2nbjLRBWvp.jpg,Com a Bola Toda
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,104810,36947.0,https://image.tmdb.org/t/p/w500/2Izpz5pgB5ScVrXkIxK4TXDxZLn.jpg,Criando Consenso: Noam Chomsky e a Mídia
8532,"Door in the Floor, The (2004)",Drama,348593,1944.0,https://image.tmdb.org/t/p/w500/18T7jocWtcLuaS4BfbMeRWGX7EU.jpg,Provocação
8577,Comandante (2003),Documentary,342213,25783.0,https://image.tmdb.org/t/p/w500/gJjwog4k9ricwM9oi0rc0CsOrXr.jpg,Comandante
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,272045,21386.0,https://image.tmdb.org/t/p/w500/kv5qk7wSVKu7G2mRdj2KnQCXkkV.jpg,Claymation Christmas Celebration
8531,White Chicks (2004),Action|Comedy|Crime,381707,12153.0,https://image.tmdb.org/t/p/w500/aJZOcorpgloDLkPP6ED0t9sXjNu.jpg,As Branquelas
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,64100,26520.0,https://image.tmdb.org/t/p/w500/8fDLuB1q3JycYJPK0F65OYO3lAX.jpg,"Bob, Carol, Ted e Alice"
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,99851,23378.0,https://image.tmdb.org/t/p/w500/8KI9Blf9VDBdWSqkEVhvZ0RPehq.jpg,Into the Woods
8581,Pirates of Silicon Valley (1999),Documentary|Drama,168122,3293.0,https://image.tmdb.org/t/p/w500/4f75RRgolJL8x5TNb63KHRPLI8Y.jpg,Piratas da Informática
8542,"Day at the Races, A (1937)",Comedy|Musical,28772,11939.0,https://image.tmdb.org/t/p/w500/sl1hq6GmU1uwxuO1SIfKhl0s1e0.jpg,Um Dia nas Corridas
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,250468,14365.0,https://image.tmdb.org/t/p/w500/qn8JlFjgGai0Nvt9u9RsNcAKUgG.jpg,Mata-me de Prazer
8533,"Notebook, The (2004)",Drama|Romance,332280,11036.0,https://image.tmdb.org/t/p/w500/hO6k34ZNDwWzgcnzFbqYf2Rjg5W.jpg,Diário de uma Paixão
8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,87910,10606.0,https://image.tmdb.org/t/p/w500/2cU9mM7JRCAPqiVo96xxhOcVN0k.jpg,Projeto Filadélfia
8593,Juice (1992),Action|Crime|Drama|Thriller,104573,16136.0,https://image.tmdb.org/t/p/w500/nRyAHJQLqZS0cAUTET7wmoSmgk5.jpg,Uma Questão de Respeito
8596,Revenge of the Pink Panther (1978),Comedy|Crime,78163,6081.0,https://image.tmdb.org/t/p/w500/1atwG50txJ42qoD33KNLFHuv8eZ.jpg,A Vingança da Pantera Cor-de-Rosa
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,29870,13696.0,https://image.tmdb.org/t/p/w500/dpN5V2JVsMPZCdXmGUmVDrdRT7C.jpg,Anjos de Cara Suja
8609,Our Hospitality (1923),Comedy,14341,701.0,https://image.tmdb.org/t/p/w500/tjAhqNVG5h69ZcjfuectMs2biXp.jpg,Nossa Hospitalidade
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,56732,29264.0,https://image.tmdb.org/t/p/w500/wl8W4fZwOcWlRV5jshYtjxGFpTE.jpg,O Anjo Exterminador
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,24803,44494.0,https://image.tmdb.org/t/p/w500/5o8bj4JyxaNFE81NLjcVgrqWtsp.jpg,Zero de Conduta
